id	DBpedia_URI	album	artist	date	rating	label
1228	http://dbpedia.org/resource/Cryptomnesia_(album)	Cryptomnesia	El Grupo Nuevo de Omar Rodriguez Lopez	5-May-09	62	bad
188	http://dbpedia.org/resource/Breaking_Kayfabe	Breaking Kayfabe	Cadence Weapon	28-Nov-06	80	good
1385	http://dbpedia.org/resource/Boy_in_da_Corner	Boy In Da Corner	Dizzee Rascal	20-Jan-04	92	good
1278	http://dbpedia.org/resource/The_Industrialist	The Industrialist	Fear Factory	5-Jun-12	63	bad
640	http://dbpedia.org/resource/The_Renaissance_(Q-Tip_album)	The Renaissance	Q-Tip	4-Nov-08	82	good
878	http://dbpedia.org/resource/Grey_Oceans	Grey Oceans	CocoRosie	11-May-10	60	bad
1202	http://dbpedia.org/resource/Jennifer_Hudson_(album)	Jennifer Hudson	Jennifer Hudson	30-Sep-08	58	bad
576	http://dbpedia.org/resource/Stealing_of_a_Nation	Stealing Of A Nation	Radio 4	7-Sep-04	48	bad
1146	http://dbpedia.org/resource/Junk_of_the_Heart	Junk of the Heart	The Kooks	13-Sep-11	54	bad
422	http://dbpedia.org/resource/Savane_(album)	Savane	Ali Farka Toure	25-Jul-06	94	good
1043	http://dbpedia.org/resource/Darker_Handcraft	Darker Handcraft	Trap Them	15-Mar-11	79	good
723	http://dbpedia.org/resource/Wind's_Poem	Wind's Poem	Mount Eerie	18-Aug-09	85	good
591	http://dbpedia.org/resource/Feels	Feels	Animal Collective	18-Oct-05	84	good
276	http://dbpedia.org/resource/Todd_Smith_(album)	Todd Smith	LL Cool J	11-Apr-06	51	bad
968	http://dbpedia.org/resource/Blackout!_2	Blackout! 2	Method Man & Redman	19-May-09	79	good
510	http://dbpedia.org/resource/We'll_Live_and_Die_in_These_Towns	We'll Live and Die in These Towns	The Enemy	9-Jul-07	61	bad
170	http://dbpedia.org/resource/The_Last_Broadcast_(album)	The Last Broadcast	Doves	4-Jun-02	85	good
1451	http://dbpedia.org/resource/Suit_(album)	Suit	Nelly	14-Sep-04	62	bad
1275	http://dbpedia.org/resource/Visiter	The Visiter	The Dodos	18-Mar-08	83	good
17	http://dbpedia.org/resource/Everyday_I_Said_a_Prayer_for_Kathy_and_Made_a_One_Inch_Square	Everyday I Said A Prayer For Kathy And Made A One Inch Square	Wheat	22-May-07	59	bad
330	http://dbpedia.org/resource/Strange_Mercy	Strange Mercy	St. Vincent	13-Sep-11	85	good
672	http://dbpedia.org/resource/The_Great_Western	The Great Western	James Dean Bradfield	24-Jul-06	80	good
214	http://dbpedia.org/resource/Midnite_Vultures	Midnite Vultures	Beck	16-Nov-99	83	good
901	http://dbpedia.org/resource/We_Shall_Overcome:_The_Seeger_Sessions	We Shall Overcome: The Seeger Sessions	Bruce Springsteen	25-Apr-06	82	good
1562	http://dbpedia.org/resource/Liverpool_8	Liverpool 8	Ringo Starr	15-Jan-08	59	bad
795	http://dbpedia.org/resource/The_Latest_Fashion	The Latest Fashion	Attack! Attack!	21-Jun-11	52	bad
1150	http://dbpedia.org/resource/Cervantine	Cervantine	A Hawk and a Hacksaw	15-Feb-11	81	good
1477	http://dbpedia.org/resource/Yonder_Is_the_Clock	Yonder Is The Clock	The Felice Brothers	7-Apr-09	84	good
897	http://dbpedia.org/resource/A_Creature_I_Don't_Know	A Creature I Don't Know	Laura Marling	13-Sep-11	82	good
1505	"http://dbpedia.org/resource/If_Not_Now,_When%3F_(album)"	"If Not Now, When?"	Incubus	12-Jul-11	48	bad
1029	http://dbpedia.org/resource/Simple_Plan_(album)	Simple Plan	Simple Plan	12-Feb-08	51	bad
1421	http://dbpedia.org/resource/Return_to_Cookie_Mountain	Return To Cookie Mountain	TV on the Radio	12-Sep-06	88	good
488	http://dbpedia.org/resource/Isolation_Drills	Isolation Drills	Guided by Voices	3-Apr-01	83	good
573	http://dbpedia.org/resource/Riot!	Paramore	Paramore	9-Apr-13	81	good
1034	http://dbpedia.org/resource/LP1_(Joss_Stone_album)	LP1	Joss Stone	26-Jul-11	59	bad
1475	"http://dbpedia.org/resource/...Burn,_Piano_Island,_Burn"	"Burn Piano Island, Burn"	The Blood Brothers	18-Mar-03	82	good
1222	http://dbpedia.org/resource/Back_on_My_B.S.	Back On My B.S.	Busta Rhymes	19-May-09	60	bad
111	http://dbpedia.org/resource/Flashmob_(album)	Flashmob	Vitalic	3-Nov-09	81	good
1014	http://dbpedia.org/resource/Freedom_of_Speech_(Speech_Debelle_album)	Freedom of Speech	Speech Debelle	21-Feb-12	62	bad
778	http://dbpedia.org/resource/The_Bright_Mississippi	The Bright Mississippi	Allen Toussaint	21-Apr-09	83	good
874	http://dbpedia.org/resource/Moonfire_(album)	Moonfire	Boy & Bear	16-Aug-11	61	bad
52	http://dbpedia.org/resource/When_I_Pretend_to_Fall	When I Pretend To Fall	The Long Winters	6-May-03	80	good
429	http://dbpedia.org/resource/Control_System	Control System	Ab-Soul	11-May-12	83	good
1286	http://dbpedia.org/resource/UGK_4_Life	UGK 4 Life	UGK	31-Mar-09	84	good
680	http://dbpedia.org/resource/Everyday_Demons	Everyday Demons	The Answer	31-Mar-09	54	bad
84	http://dbpedia.org/resource/Phrenology_(album)	Phrenology	The Roots	26-Nov-02	87	good
1258	"http://dbpedia.org/resource/Hold_on_Now,_Youngster"	"Hold On Now, Youngster"	Los Campesinos!	1-Apr-08	81	good
1002	http://dbpedia.org/resource/Neighborhood_Watch_(album)	Neighborhood Watch	Dilated Peoples	6-Apr-04	62	bad
863	http://dbpedia.org/resource/Sharpen_Your_Teeth	Sharpen Your Teeth	Ugly Casanova	21-May-02	80	good
141	"http://dbpedia.org/resource/Bears,_Mayors,_Scraps_&_Bones"	"Bears, Mayors, Scraps & Bones"	Cancer Bats	13-Apr-10	82	good
626	http://dbpedia.org/resource/Spiral_Shadow	Spiral Shadow	Kylesa	26-Oct-10	85	good
1216	http://dbpedia.org/resource/The_Shepherd's_Dog	The Shepherd's Dog	Iron & Wine	25-Sep-07	84	good
868	http://dbpedia.org/resource/Audioslave_(DVD)	Audioslave	Audioslave	19-Nov-02	62	bad
67	"http://dbpedia.org/resource/Bachelor_No._2_or,_the_Last_Remains_of_the_Dodo"	"Bachelor No. 2 (or, the last remains of the dodo)"	Aimee Mann	2-May-00	89	good
1281	http://dbpedia.org/resource/Locked_Down_(album)	Locked Down	Dr. John	3-Apr-12	86	good
263	http://dbpedia.org/resource/The_Coast_Is_Never_Clear	The Coast Is Never Clear	Beulah	11-Sep-01	82	good
1526	"http://dbpedia.org/resource/Dig,_Lazarus,_Dig!!!"	Dig!!! Lazarus Dig!!!	Nick Cave And The Bad Seeds	8-Apr-08	87	good
945	"http://dbpedia.org/resource/Father,_Son,_Holy_Ghost_(album)"	"Father, Son, Holy Ghost"	Girls	13-Sep-11	79	good
1444	http://dbpedia.org/resource/Beg_for_Mercy	Beg For Mercy	G-Unit	14-Nov-03	62	bad
1125	http://dbpedia.org/resource/My_Guilty_Pleasure	My Guilty Pleasure	Sally Shapiro	25-Aug-09	61	bad
1369	http://dbpedia.org/resource/The_Boy_with_No_Name	The Boy With No Name	Travis	8-May-07	57	bad
1337	http://dbpedia.org/resource/Death_to_False_Metal	Death to False Metal	Weezer	2-Nov-10	56	bad
632	http://dbpedia.org/resource/Crown_Royal_(album)	Crown Royal	Run-D.M.C.	27-Feb-01	43	bad
707	http://dbpedia.org/resource/Carboniferous_(album)	Carboniferous	Zu	17-Feb-09	83	good
769	http://dbpedia.org/resource/Cocky_(album)	Cocky	Kid Rock	20-Nov-01	57	bad
146	http://dbpedia.org/resource/Asleep_in_the_Back	Asleep In The Back	Elbow	22-Jan-02	82	good
804	http://dbpedia.org/resource/Post_Mortem_(album)	Post-Mortem	Black Tide	23-Aug-11	53	bad
269	http://dbpedia.org/resource/Hypermagic_Mountain	Hypermagic Mountain	Lightning Bolt	18-Oct-05	88	good
509	http://dbpedia.org/resource/Under_the_Iron_Sea	Under The Iron Sea	Keane	20-Jun-06	63	bad
399	http://dbpedia.org/resource/Gimme_Fiction	Gimme Fiction	Spoon	10-May-05	84	good
293	http://dbpedia.org/resource/Weapons_of_Mass_Destruction_(album)	Weapons Of Mass Destruction	Xzibit	14-Dec-04	57	bad
780	http://dbpedia.org/resource/Blue_Record	Blue Record	Baroness	13-Oct-09	87	good
380	http://dbpedia.org/resource/At_Night_We_Live	At Night We Live	Far	25-May-10	82	good
599	http://dbpedia.org/resource/Break_the_Spell	Break the Spell	Daughtry	21-Nov-11	61	bad
710	http://dbpedia.org/resource/The_Bright_Lights_of_America	The Bright Lights Of America	Anti-Flag	1-Apr-08	63	bad
1076	http://dbpedia.org/resource/Jewellery_Quarter_(album)	Jewellery Quarter	The Twang	3-Aug-09	42	bad
1269	http://dbpedia.org/resource/High_Violet	High Violet	The National	11-May-10	85	good
1388	http://dbpedia.org/resource/I_Phantom	I Phantom	Mr. Lif	17-Sep-02	81	good
400	http://dbpedia.org/resource/Never_Cry_Another_Tear	Never Cry Another Tear	Bad Lieutenant	10-Nov-09	59	bad
153	http://dbpedia.org/resource/Imidiwan	Imidiwan: Companions	Tinariwen	29-Jun-09	84	good
168	http://dbpedia.org/resource/Mr._Brown_(album)	Mr. Brown	Sleepy Brown	3-Oct-06	59	bad
1565	http://dbpedia.org/resource/Oh_Land_(album)	Oh Land	Oh Land	15-Mar-11	62	bad
166	http://dbpedia.org/resource/Music_Is_Better_Than_Words	Music Is Better Than Words	Seth MacFarlane	27-Sep-11	52	bad
1181	http://dbpedia.org/resource/Lies_for_the_Liars	Lies For The Liars	The Used	22-May-07	58	bad
964	http://dbpedia.org/resource/Bow_Down_to_the_Exit_Sign	Bow Down To The Exit Sign	David Holmes	21-Jul-00	84	good
1136	http://dbpedia.org/resource/Live_from_the_Kitchen	Live from the Kitchen	Yo Gotti	10-Jan-12	59	bad
99	http://dbpedia.org/resource/Brighter_Than_Creation's_Dark	Brighter Than Creation's Dark	Drive-By Truckers	22-Jan-08	83	good
531	http://dbpedia.org/resource/The_Old_Kit_Bag	The Old Kit Bag	Richard Thompson	6-May-03	81	good
751	http://dbpedia.org/resource/Have_One_on_Me	Have One On Me	Joanna Newsom	23-Feb-10	85	good
1235	http://dbpedia.org/resource/Polly_Scattergood_(album)	Polly Scattergood	Polly Scattergood	19-May-09	61	bad
1455	http://dbpedia.org/resource/Le_Noise	Le Noise	Neil Young	28-Sep-10	80	good
1249	http://dbpedia.org/resource/Avenged_Sevenfold_(album)	Avenged Sevenfold	Avenged Sevenfold	30-Oct-07	56	bad
1108	http://dbpedia.org/resource/Fallen_Empires_(album)	Fallen Empires	Snow Patrol	10-Jan-12	58	bad
398	http://dbpedia.org/resource/Bat_Out_of_Hell_III:_The_Monster_Is_Loose	Bat Out Of Hell III: The Monster Is Loose	Meat Loaf	31-Oct-06	52	bad
921	http://dbpedia.org/resource/American_V:_A_Hundred_Highways	American V: A Hundred Highways	Johnny Cash	4-Jul-06	82	good
213	http://dbpedia.org/resource/Life..._The_Best_Game_in_Town	Life...The Best Game In Town	Harvey Milk	3-Jun-08	85	good
8	http://dbpedia.org/resource/Finding_Beauty_in_Negative_Spaces	Finding Beauty In Negative Spaces	Seether	23-Oct-07	39	bad
1155	http://dbpedia.org/resource/Rounds_(album)	Rounds	Four Tet	6-May-03	89	good
384	http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are	Korn III: Remember Who You Are	Korn	13-Jul-10	57	bad
811	http://dbpedia.org/resource/Liz_Phair_(album)	Liz Phair	Liz Phair	24-Jun-03	40	bad
658	http://dbpedia.org/resource/Run_to_Ruin	Run To Ruin	Nina Nastasia	3-Jun-03	85	good
1287	http://dbpedia.org/resource/Good_Morning_Revival	Good Morning Revival	Good Charlotte	27-Mar-07	45	bad
256	http://dbpedia.org/resource/Decoration_Day_(album)	Decoration Day	Drive-By Truckers	17-Jun-03	87	good
314	http://dbpedia.org/resource/Leaves_Turn_Inside_You	Leaves Turn Inside You	Unwound	17-Apr-01	87	good
1319	http://dbpedia.org/resource/The_Oracle_(album)	The Oracle	Godsmack	4-May-10	60	bad
172	http://dbpedia.org/resource/Original_Pirate_Material	Original Pirate Material	The Streets	22-Oct-02	90	good
919	http://dbpedia.org/resource/The_New_Danger	New Danger	Mos Def	12-Oct-04	59	bad
639	http://dbpedia.org/resource/The_Age_of_Miracles	The Age Of Miracles	Mary Chapin Carpenter	27-Apr-10	63	bad
408	http://dbpedia.org/resource/1st_Born_Second	1st Born Second	Bilal	17-Jul-01	82	good
682	http://dbpedia.org/resource/R.A.P._Music	R.A.P. Music	Killer Mike	15-May-12	85	good
899	http://dbpedia.org/resource/Shut_Up_I_Am_Dreaming	Shut Up I Am Dreaming	Sunset Rubdown	2-May-06	81	good
822	http://dbpedia.org/resource/45:33	45:33	LCD Soundsystem	13-Nov-07	86	good
1308	http://dbpedia.org/resource/Health//Disco	Health//Disco	HEALTH	27-May-08	82	good
1226	"http://dbpedia.org/resource/The_Body,_the_Blood,_the_Machine"	"The Body, The Blood, The Machine"	The Thermals	22-Aug-06	84	good
810	http://dbpedia.org/resource/Favourite_Colours	Favourite Colours	The Sadies	24-Aug-04	87	good
1142	"http://dbpedia.org/resource/We_Are_Beautiful,_We_Are_Doomed"	"We are Beautiful, We Are Doomed"	Los Campesinos!	25-Nov-08	82	good
1030	http://dbpedia.org/resource/The_Shadow_of_an_Empire	The Shadow Of An Empire	Fionn Regan	8-Feb-10	81	good
572	http://dbpedia.org/resource/Murray_Street_(album)	Murray Street	Sonic Youth	25-Jun-02	82	good
1480	http://dbpedia.org/resource/Karmacode	Karmacode	Lacuna Coil	4-Apr-06	62	bad
450	http://dbpedia.org/resource/Red_Carpet_Massacre	Red Carpet Massacre	Duran Duran	13-Nov-07	61	bad
984	http://dbpedia.org/resource/Veni_Vidi_Vicious	Veni Vidi Vicious	The Hives	30-Apr-02	84	good
1537	http://dbpedia.org/resource/Results_May_Vary	Results May Vary	Limp Bizkit	23-Sep-03	33	bad
1344	http://dbpedia.org/resource/For_Hero:_For_Fool	For Hero: For Fool	Subtle	3-Oct-06	85	good
1331	http://dbpedia.org/resource/Praise_&_Blame	Praise & Blame	Tom Jones	27-Jul-10	80	good
924	http://dbpedia.org/resource/Drums_and_Guns	Drums And Guns	Low	20-Mar-07	81	good
145	http://dbpedia.org/resource/Dangerous_Dreams	Dangerous Dreams	Moving Units	12-Oct-04	53	bad
346	http://dbpedia.org/resource/The_Boxing_Mirror	The Boxing Mirror	Alejandro Escovedo	2-May-06	81	good
142	http://dbpedia.org/resource/Foot_of_the_Mountain	Foot Of The Mountain	a-ha	27-Jul-09	61	bad
953	http://dbpedia.org/resource/Bird-Brains	BiRd-BrAiNs	tUnE-yArDs	17-Nov-09	79	good
43	http://dbpedia.org/resource/Some_Devil	Some Devil	Dave Matthews	23-Sep-03	61	bad
1180	http://dbpedia.org/resource/Welcoming_Home_the_Astronauts	Welcoming Home The Astronauts	Flickerstick	6-Nov-01	52	bad
586	http://dbpedia.org/resource/Don't_Do_Anything	Don't Do Anything	Sam Phillips	3-Jun-08	84	good
1372	http://dbpedia.org/resource/Torture_(album)	Torture	Cannibal Corpse	13-Mar-12	81	good
1288	http://dbpedia.org/resource/Silent_Cry	Silent Cry	Feeder	16-Jun-08	56	bad
377	http://dbpedia.org/resource/Hannicap_Circus	Hannicap Circus	Bizarre	28-Jun-05	44	bad
1468	http://dbpedia.org/resource/Kids_in_the_Street	Kids in the Street	The All-American Rejects	26-Mar-12	62	bad
22	http://dbpedia.org/resource/Booming_Back_at_You	Booming Back At You	Junkie XL	11-Mar-08	57	bad
382	http://dbpedia.org/resource/There's_a_Fire	There's A Fire	Longwave	28-Jun-05	63	bad
1221	http://dbpedia.org/resource/A_Ghost_Is_Born	a ghost is born	Wilco	22-Jun-04	81	good
1333	http://dbpedia.org/resource/Best_Night_of_My_Life	Best Night of My Life	Jamie Foxx	21-Dec-10	58	bad
181	http://dbpedia.org/resource/Under_the_Mistletoe	Under the Mistletoe	Justin Bieber	1-Nov-11	54	bad
1062	http://dbpedia.org/resource/I_Speak_Because_I_Can	I Speak Because I Can	Laura Marling	6-Apr-10	81	good
1559	http://dbpedia.org/resource/Before_I_Self_Destruct	Before I Self Destruct	50 Cent	16-Nov-09	62	bad
548	http://dbpedia.org/resource/Godfather_Buried_Alive	Godfather Buried Alive	Shyne	10-Aug-04	54	bad
203	http://dbpedia.org/resource/Return_of_Dragon	Return Of Dragon	Sisqo	19-Jun-01	61	bad
606	http://dbpedia.org/resource/The_Pretty_Toney_Album	The Pretty Toney Album	Ghostface Killah	20-Apr-04	84	good
51	http://dbpedia.org/resource/Decent_Work_for_Decent_Pay	Decent Work For Decent Pay	Diplo	3-Feb-09	60	bad
1422	http://dbpedia.org/resource/Cardiology_(album)	Cardiology	Good Charlotte	2-Nov-10	50	bad
754	http://dbpedia.org/resource/Fake_Songs	Fake Songs	Liam Lynch	8-Apr-03	52	bad
891	http://dbpedia.org/resource/Mudvayne_(album)	Mudvayne	Mudvayne	21-Dec-09	53	bad
750	http://dbpedia.org/resource/The_Preacher's_Son	The Preacher's Son	Wyclef Jean	4-Nov-03	61	bad
1035	http://dbpedia.org/resource/Suburbia_I've_Given_You_All_and_Now_I'm_Nothing	Suburbia I've Given You All and Now I'm Nothing	The Wonder Years	14-Jun-11	84	good
1374	http://dbpedia.org/resource/Through_the_Windowpane	Through The Windowpane	Guillemots	10-Jul-06	81	good
930	http://dbpedia.org/resource/Familiar_to_Millions	Familiar To Millions	Oasis	21-Nov-00	60	bad
684	http://dbpedia.org/resource/Stone_Rollin'	Stone Rollin'	Raphael Saadiq	10-May-11	86	good
656	http://dbpedia.org/resource/My_Favourite_Headache	My Favorite Headache	Geddy Lee	14-Nov-00	58	bad
179	http://dbpedia.org/resource/Andorra_(album)	Andorra	Caribou	21-Aug-07	83	good
946	http://dbpedia.org/resource/Riot_City_Blues	Riot City Blues	Primal Scream	22-Aug-06	59	bad
1367	http://dbpedia.org/resource/Her_Space_Holiday_(album)	Her Space Holiday	Her Space Holiday	16-Aug-11	60	bad
1116	http://dbpedia.org/resource/Yuck_(album)	Yuck	Yuck	15-Feb-11	81	good
1413	http://dbpedia.org/resource/1372_Overton_Park	1372 Overton Park	Lucero	6-Oct-09	79	good
903	http://dbpedia.org/resource/The_Ragpicker's_Dream	The Ragpicker's Dream	Mark Knopfler	1-Oct-02	62	bad
821	http://dbpedia.org/resource/Felt_3:_A_Tribute_to_Rosie_Perez	Felt 3: A Tribute To Rosie Perez	Felt	17-Nov-09	79	good
669	http://dbpedia.org/resource/Outside_Closer	Outside Closer	Hood	8-Feb-05	80	good
252	http://dbpedia.org/resource/Boys_and_Girls_in_America	Boys And Girls In America	The Hold Steady	3-Oct-06	85	good
761	http://dbpedia.org/resource/Life_Cycles_(album)	Life Cycles	The Word Alive	3-Jul-12	80	good
1427	http://dbpedia.org/resource/TP.3_Reloaded	TP.3 Reloaded	R. Kelly	5-Jul-05	60	bad
701	http://dbpedia.org/resource/Transatlanticism	Transatlanticism	Death Cab for Cutie	7-Oct-03	85	good
1527	http://dbpedia.org/resource/On_the_Impossible_Past	On the Impossible Past	The Menzingers	21-Feb-12	93	good
77	http://dbpedia.org/resource/Murdered_Love	Murdered Love	P.O.D.	10-Jul-12	58	bad
1351	http://dbpedia.org/resource/Echoes_of_Silence	Echoes of Silence	The Weeknd	21-Dec-11	82	good
1450	http://dbpedia.org/resource/Aerial_(album)	Aerial	Kate Bush	8-Nov-05	81	good
372	http://dbpedia.org/resource/Imaad_Wasif_(album)	Imaad Wasif	Imaad Wasif	11-Apr-06	56	bad
553	http://dbpedia.org/resource/Come_to_Life	Come To Life	Natalie Imbruglia	26-Apr-10	54	bad
7	http://dbpedia.org/resource/Mama's_Gun	Mama's Gun	Erykah Badu	21-Nov-00	80	good
1522	http://dbpedia.org/resource/Rooty	Rooty	Basement Jaxx	26-Jun-01	82	good
1589	http://dbpedia.org/resource/Details_(album)	Details	Frou Frou	13-Aug-02	57	bad
1366	http://dbpedia.org/resource/Dirt_Farmer	Dirt Farmer	Levon Helm	30-Oct-07	80	good
180	http://dbpedia.org/resource/Ultra_Payloaded	Ultra Payloaded	Satellite Party	29-May-07	59	bad
1320	http://dbpedia.org/resource/Graffiti_(Chris_Brown_album)	Graffiti	Chris Brown	8-Dec-09	39	bad
35	http://dbpedia.org/resource/Mr._Impossible_(album)	Mr. Impossible	Black Dice	10-Apr-12	62	bad
1569	http://dbpedia.org/resource/Shaka_Rock	Shaka Rock	Jet	25-Aug-09	51	bad
237	http://dbpedia.org/resource/The_Discovery_of_a_World_Inside_the_Moone	Discovery of a World Inside the Moone	The Apples In Stereo	18-Apr-00	82	good
864	http://dbpedia.org/resource/Juliana's_Pony:_Total_System_Failure	Juliana's Pony: Total System Failure	Juliana Hatfield	16-May-00	35	bad
695	http://dbpedia.org/resource/The_Illusion_of_Progress	The Illusion Of Progress	Staind	19-Aug-08	53	bad
1590	http://dbpedia.org/resource/Untitled_23	Untitled #23	The Church	12-May-09	82	good
588	http://dbpedia.org/resource/I_Am_Not_Afraid_of_You_and_I_Will_Beat_Your_Ass	I Am Not Afraid Of You And I Will Beat Your Ass	Yo La Tengo	12-Sep-06	85	good
1404	http://dbpedia.org/resource/Violence_Begets_Violence	Violence Begets Violence	Jedi Mind Tricks	31-Oct-11	59	bad
1244	http://dbpedia.org/resource/He_Was_King	He Was King	Felix Da Housecat	25-Aug-09	63	bad
768	http://dbpedia.org/resource/Martha_Wainwright_(album)	Martha Wainwright	Martha Wainwright	12-Apr-05	80	good
1416	http://dbpedia.org/resource/Van_Lear_Rose	Van Lear Rose	Loretta Lynn	27-Apr-04	97	good
507	http://dbpedia.org/resource/Skyscraper_National_Park	Skyscraper National Park	Hayden	12-Mar-02	83	good
431	http://dbpedia.org/resource/New_Amerykah_Part_Two_(Return_of_the_Ankh)	New Amerykah Part Two: Return of the Ankh	Erykah Badu	30-Mar-10	83	good
375	http://dbpedia.org/resource/Astro_Coast	Astro Coast	Surfer Blood	19-Jan-10	79	good
1285	http://dbpedia.org/resource/At_My_Age	At My Age	Nick Lowe	26-Jun-07	82	good
1095	http://dbpedia.org/resource/Down_to_Earth_(Jem_album)	Down To Earth	Jem	16-Sep-08	54	bad
1263	http://dbpedia.org/resource/The_Chemistry_of_Common_Life	Chemistry Of Common Life	Fucked Up	7-Oct-08	85	good
501	"http://dbpedia.org/resource/Trinity_(Past,_Present_and_Future)"	"Trinity (Past, Present and Future)"	Slum Village	13-Aug-02	59	bad
1254	http://dbpedia.org/resource/Warmer_Corners	Warmer Corners	The Lucksmiths	4-Apr-05	80	good
934	http://dbpedia.org/resource/Don't_Tread_on_Me_(album)	Don't Tread On Me	311	16-Aug-05	51	bad
266	http://dbpedia.org/resource/The_Airing_of_Grievances	The Airing Of Grievances	Titus Andronicus	13-May-08	85	good
445	http://dbpedia.org/resource/American_Capitalist	American Capitalist	Five Finger Death Punch	11-Oct-11	59	bad
538	http://dbpedia.org/resource/Eyes_&_Nines	Eyes & Nines	Trash Talk	8-Jun-10	83	good
463	http://dbpedia.org/resource/Walk_It_Off	Walk It Off	Tapes 'n Tapes	8-Apr-08	61	bad
198	http://dbpedia.org/resource/Songs_from_Black_Mountain	Songs From Black Mountain	Live	6-Jun-06	50	bad
566	http://dbpedia.org/resource/Night_Falls_Over_Kortedala	Night Falls Over Kortedala	Jens Lekman	9-Oct-07	80	good
310	http://dbpedia.org/resource/Surtur_Rising	Surtur Rising	Amon Amarth	29-Mar-11	82	good
1050	http://dbpedia.org/resource/Since_We_Last_Spoke	Since We Last Spoke	Rjd2	18-May-04	80	good
391	http://dbpedia.org/resource/Scars_&_Stories	Scars & Stories	The Fray	7-Feb-12	56	bad
1482	http://dbpedia.org/resource/A_Funk_Odyssey	A Funk Odyssey	Jamiroquai	11-Sep-01	58	bad
523	http://dbpedia.org/resource/Drops_of_Jupiter	Drops Of Jupiter	Train	27-Mar-01	60	bad
298	http://dbpedia.org/resource/Mouthfuls	Mouthfuls	Fruit Bats	8-Apr-03	82	good
1247	http://dbpedia.org/resource/The_Magic_Position	The Magic Position	Patrick Wolf	1-May-07	82	good
1193	http://dbpedia.org/resource/Crazy_Ex-Girlfriend	Crazy Ex-Girlfriend	Miranda Lambert	1-May-07	85	good
1121	http://dbpedia.org/resource/The_New_Game	The New Game	Mudvayne	18-Nov-08	50	bad
48	http://dbpedia.org/resource/Rehearsing_My_Choir	Rehearsing My Choir	The Fiery Furnaces	25-Oct-05	63	bad
1433	http://dbpedia.org/resource/All_the_Lost_Souls	All The Lost Souls	James Blunt	18-Sep-07	53	bad
1098	http://dbpedia.org/resource/Go_Now_and_Live	Go Now and Live	We Are the Ocean	25-Apr-11	59	bad
1149	http://dbpedia.org/resource/Southern_Rock_Opera	Southern Rock Opera	Drive-By Truckers	16-Jul-02	86	good
1272	http://dbpedia.org/resource/Bonfires_on_the_Heath	Bonfires On The Heath	The Clientele	6-Oct-09	81	good
1377	http://dbpedia.org/resource/Regard_the_End	Regard The End	Willard Grant Conspiracy	17-Feb-04	80	good
636	http://dbpedia.org/resource/Ta_det_lugnt	Ta Det Lugnt	Dungen	21-Jun-04	88	good
790	http://dbpedia.org/resource/Anniemal	Anniemal	Annie	7-Jun-05	81	good
694	http://dbpedia.org/resource/Panic_Movement_(album)	Panic Movement	The Hiss	23-Mar-04	62	bad
739	http://dbpedia.org/resource/13_&_God_(album)	13 & God	13 & God	3-May-05	80	good
1231	http://dbpedia.org/resource/The_Monitor_(album)	The Monitor	Titus Andronicus	9-Mar-10	82	good
992	http://dbpedia.org/resource/Abattoir_Blues/The_Lyre_of_Orpheus	Abattoir Blues / The Lyre Of Orpheus	Nick Cave And The Bad Seeds	26-Oct-04	88	good
1107	http://dbpedia.org/resource/Secrets_Are_Sinister	Secrets Are Sinister	Longwave	11-Nov-08	61	bad
300	http://dbpedia.org/resource/Amarantine_(album)	Amarantine	Enya	22-Nov-05	55	bad
365	http://dbpedia.org/resource/One_Good_Thing	One Good Thing	Lou Rhodes	20-Apr-10	56	bad
1356	http://dbpedia.org/resource/The_Argument	The Argument	Fugazi	16-Oct-01	87	good
756	http://dbpedia.org/resource/Arular	Arular	M.I.A.	22-Mar-05	88	good
178	http://dbpedia.org/resource/Song_Yet_to_Be_Sung	Song Yet To Be Sung	Perry Farrell	17-Jul-01	60	bad
1530	http://dbpedia.org/resource/Music_of_the_Spheres_(Ian_Brown_album)	Music Of The Spheres	Ian Brown	1-Oct-01	63	bad
80	http://dbpedia.org/resource/Mezmerize_(album)	Mezmerize	System Of A Down	17-May-05	85	good
1261	http://dbpedia.org/resource/The_Lion's_Roar_(album)	The Lion's Roar	First Aid Kit	24-Jan-12	81	good
883	http://dbpedia.org/resource/A_South_Bronx_Story	A South Bronx Story	ESG	19-May-00	84	good
1267	"http://dbpedia.org/resource/Laugh_Now,_Cry_Later"	"Laugh Now, Cry Later"	Ice Cube	6-Jun-06	59	bad
521	http://dbpedia.org/resource/The_Alphabet_of_Hurricanes	The Alphabet Of Hurricanes	Tom McRae	16-Mar-10	57	bad
1191	http://dbpedia.org/resource/The_End_of_All_Things_to_Come	The End of All Things to Come	Mudvayne	19-Jan-02	48	bad
1390	http://dbpedia.org/resource/Oceans_Apart	Oceans Apart	The Go-Betweens	3-May-05	85	good
474	http://dbpedia.org/resource/Yankee_Hotel_Foxtrot	Yankee Hotel Foxtrot	Wilco	23-Apr-02	87	good
1223	http://dbpedia.org/resource/03/07%E2%80%9309/07	03/07-09/07	High Places	22-Jul-08	81	good
515	http://dbpedia.org/resource/The_Decline_of_British_Sea_Power	The Decline Of British Sea Power	British Sea Power	9-Sep-03	86	good
